,State,Year,Quater,District,Transaction_count,Transaction_amount,id
13442,Uttar Pradesh,2021,Q2,Chandauli District,1443308,3271412184.826104,9
13443,Uttar Pradesh,2021,Q2,Bhadohi District,1129475,2282034124.9199343,9
13444,Uttar Pradesh,2021,Q2,Pratapgarh District,2122304,4688141698.3797865,9
13445,Uttar Pradesh,2021,Q2,Saharanpur District,3974722,8397866311.390787,9
13446,Uttar Pradesh,2021,Q2,Bara Banki District,1320689,2653152866.685408,9
13447,Uttar Pradesh,2021,Q2,Bareilly District,3642839,7772801500.166232,9
13448,Uttar Pradesh,2021,Q2,Sitapur District,1217768,2551042837.414283,9
13449,Uttar Pradesh,2021,Q2,Sultanpur District,1560506,3446743838.535882,9
13450,Uttar Pradesh,2021,Q2,Agra District,6542679,12895519153.397434,9
13451,Uttar Pradesh,2021,Q2,Fatehpur District,1010271,2222238216.5209403,9
13452,Uttar Pradesh,2021,Q2,Rae Bareli District,1273154,2743834773.460474,9
13453,Uttar Pradesh,2021,Q2,Firozabad District,1991790,4210273416.351289,9
13454,Uttar Pradesh,2021,Q2,Kheri District,1324392,2724984051.025152,9
13455,Uttar Pradesh,2021,Q2,Gorakhpur District,5995988,13762240584.65346,9
13456,Uttar Pradesh,2021,Q2,Unnao District,1265296,2629057684.784965,9
13457,Uttar Pradesh,2021,Q2,Prayagraj District,8039353,15903938690.16954,9
13458,Uttar Pradesh,2021,Q2,Sonbhadra District,1762236,3894345602.3443336,9
13459,Uttar Pradesh,2021,Q2,Ghazipur District,2732309,6649631899.684622,9
13460,Uttar Pradesh,2021,Q2,Farrukhabad District,1169320,2422980479.74343,9
13461,Uttar Pradesh,2021,Q2,Kannauj District,922056,1960303336.2982435,9
13462,Uttar Pradesh,2021,Q2,Azamgarh District,2801633,6746447550.13839,9
13463,Uttar Pradesh,2021,Q2,Ayodhya District,2136111,4668997701.533086,9
13464,Uttar Pradesh,2021,Q2,Deoria District,3134141,7292191608.433685,9
13465,Uttar Pradesh,2021,Q2,Ghaziabad District,16797842,27766534443.259598,9
13466,Uttar Pradesh,2021,Q3,Amethi District,1432987,2991984023.689389,9
13467,Uttar Pradesh,2021,Q3,Siddharthnagar District,1900350,4989701189.671114,9
13468,Uttar Pradesh,2021,Q3,Auraiya District,1209709,2460106089.7241025,9
13469,Uttar Pradesh,2021,Q3,Sambhal District,1165060,3000087397.731041,9
13470,Uttar Pradesh,2021,Q3,Kanpur Nagar District,9924366,18370977249.144783,9
13471,Uttar Pradesh,2021,Q3,Aligarh District,5783351,10758162334.818874,9
13472,Uttar Pradesh,2021,Q3,Mahoba District,564382,1262535755.5065136,9
13473,Uttar Pradesh,2021,Q3,Lucknow District,51055467,85371248453.0547,9
13474,Uttar Pradesh,2021,Q3,Sant Kabeer Nagar District,1226316,3163489104.6852465,9
13475,Uttar Pradesh,2021,Q3,Hathras District,1456794,2920923912.334259,9
13476,Uttar Pradesh,2021,Q3,Budaun District,1402499,3206852300.2315803,9
13477,Uttar Pradesh,2021,Q3,Moradabad District,3495607,7982151458.620956,9
13478,Uttar Pradesh,2021,Q3,Kushinagar District,3903790,8548717443.881108,9
13479,Uttar Pradesh,2021,Q3,Baghpat District,1963566,3826283487.8090906,9
13480,Uttar Pradesh,2021,Q3,Shahjahanpur District,1457389,3026469076.5476294,9
13481,Uttar Pradesh,2021,Q3,Muzaffarnagar District,3372515,6682303228.9075775,9
13482,Uttar Pradesh,2021,Q3,Ambedkar Nagar District,1612004,3330526102.000403,9
13483,Uttar Pradesh,2021,Q3,Bahraich District,1170925,2887355868.941761,9
13484,Uttar Pradesh,2021,Q3,Jalaun District,1371815,2851822961.4357185,9
13485,Uttar Pradesh,2021,Q3,Rampur District,1509589,3480796654.654273,9
13486,Uttar Pradesh,2021,Q3,Ballia District,2997745,6087347240.820578,9
13487,Uttar Pradesh,2021,Q3,Shravasti District,292406,759478872.0943506,9
13488,Uttar Pradesh,2021,Q3,Kasganj District,845076,1854359208.3120344,9
13489,Uttar Pradesh,2021,Q3,Varanasi District,8732870,15613135907.98264,9
13490,Uttar Pradesh,2021,Q3,Gautam Buddha Nagar District,41878965,51051292560.45668,9
13491,Uttar Pradesh,2021,Q3,Basti District,2117401,5102064272.016851,9
13492,Uttar Pradesh,2021,Q3,Shamli District,1350652,2889487477.4450927,9
13493,Uttar Pradesh,2021,Q3,Maharajganj District,1907623,4542182232.795922,9
13494,Uttar Pradesh,2021,Q3,Etawah District,1751198,3348945079.64544,9
13495,Uttar Pradesh,2021,Q3,Etah District,1250567,2680422999.719213,9
13496,Uttar Pradesh,2021,Q3,Banda District,750234,1604369269.2575104,9
13497,Uttar Pradesh,2021,Q3,Bijnor District,2853274,6119371062.273776,9
13498,Uttar Pradesh,2021,Q3,Hardoi District,1462511,3062964608.074445,9
13499,Uttar Pradesh,2021,Q3,Balrampur District,949686,2733277548.259368,9
13500,Uttar Pradesh,2021,Q3,Amroha District,1863489,4430878704.473913,9
13501,Uttar Pradesh,2021,Q3,Pilibhit District,1028868,2137216869.3571064,9
13502,Uttar Pradesh,2021,Q3,Mainpuri District,1504210,3093054279.774779,9
13503,Uttar Pradesh,2021,Q3,Kanpur Dehat District,1201280,2529651987.6514144,9
13504,Uttar Pradesh,2021,Q3,Jaunpur District,3642913,7707232035.015044,9
13505,Uttar Pradesh,2021,Q3,Kaushambi District,666332,1504791825.833373,9
13506,Uttar Pradesh,2021,Q3,Hapur District,2779827,4830713291.818355,9
13507,Uttar Pradesh,2021,Q3,Hamirpur District,679825,1544614824.782372,9
13508,Uttar Pradesh,2021,Q3,Meerut District,11446543,20511958929.648064,9
13509,Uttar Pradesh,2021,Q3,Mathura District,5366708,9975087226.515331,9
13510,Uttar Pradesh,2021,Q3,Chitrakoot District,486937,1162752066.8833752,9
13511,Uttar Pradesh,2021,Q3,Lalitpur District,1183461,2289732280.6600027,9
13512,Uttar Pradesh,2021,Q3,Mau District,1558413,3270513458.8492217,9
13513,Uttar Pradesh,2021,Q3,Mirzapur District,1660285,3688336993.5353336,9
13514,Uttar Pradesh,2021,Q3,Bulandshahr District,4485740,8207997591.971817,9
13515,Uttar Pradesh,2021,Q3,Gonda District,1802378,4861820824.77202,9
13516,Uttar Pradesh,2021,Q3,Jhansi District,3964812,8069296333.674433,9
13517,Uttar Pradesh,2021,Q3,Chandauli District,1717344,3567450236.458876,9
13518,Uttar Pradesh,2021,Q3,Bhadohi District,1208545,2188636993.278908,9
13519,Uttar Pradesh,2021,Q3,Pratapgarh District,2218744,4610555980.163965,9
13520,Uttar Pradesh,2021,Q3,Saharanpur District,5425174,10603863030.796862,9
13521,Uttar Pradesh,2021,Q3,Bara Banki District,1717669,3313670067.428597,9
13522,Uttar Pradesh,2021,Q3,Bareilly District,4732687,9684505908.039415,9
13523,Uttar Pradesh,2021,Q3,Sitapur District,1443988,2926171515.696319,9
13524,Uttar Pradesh,2021,Q3,Sultanpur District,1759364,3539291600.850237,9
13525,Uttar Pradesh,2021,Q3,Agra District,8882859,16295735776.09449,9
13526,Uttar Pradesh,2021,Q3,Fatehpur District,1137279,2421811564.9004846,9
13527,Uttar Pradesh,2021,Q3,Rae Bareli District,1560143,3226659341.059825,9
13528,Uttar Pradesh,2021,Q3,Firozabad District,2482333,4941421309.180454,9
13529,Uttar Pradesh,2021,Q3,Kheri District,1683983,3168218255.345901,9
13530,Uttar Pradesh,2021,Q3,Gorakhpur District,7464913,15458247189.130363,9
13531,Uttar Pradesh,2021,Q3,Unnao District,1494326,2955790506.180652,9
13532,Uttar Pradesh,2021,Q3,Prayagraj District,10478343,18012924107.458786,9
13533,Uttar Pradesh,2021,Q3,Sonbhadra District,2272254,4572921231.745972,9
13534,Uttar Pradesh,2021,Q3,Ghazipur District,3099833,6693077487.048706,9
13535,Uttar Pradesh,2021,Q3,Farrukhabad District,1396354,2856384921.110854,9
13536,Uttar Pradesh,2021,Q3,Kannauj District,1119778,2274773428.6584773,9
13537,Uttar Pradesh,2021,Q3,Azamgarh District,3399046,7232527336.987109,9
13538,Uttar Pradesh,2021,Q3,Ayodhya District,2599534,5326681608.835176,9
13539,Uttar Pradesh,2021,Q3,Deoria District,3449405,7079084977.60638,9
13540,Uttar Pradesh,2021,Q3,Ghaziabad District,22358776,35753594948.1124,9
13541,Uttar Pradesh,2021,Q4,Amethi District,1985307,4384578231.652984,9
13542,Uttar Pradesh,2021,Q4,Siddharthnagar District,2497885,6845435151.145912,9
13543,Uttar Pradesh,2021,Q4,Auraiya District,1617537,3459745163.7092886,9
13544,Uttar Pradesh,2021,Q4,Sambhal District,1665452,4439827282.306233,9
13545,Uttar Pradesh,2021,Q4,Kanpur Nagar District,13055831,24968225095.50705,9
13546,Uttar Pradesh,2021,Q4,Aligarh District,7765317,15072461376.02834,9
13547,Uttar Pradesh,2021,Q4,Mahoba District,792543,1799125208.2790942,9
13548,Uttar Pradesh,2021,Q4,Lucknow District,67415795,115688821642.09216,9
13549,Uttar Pradesh,2021,Q4,Sant Kabeer Nagar District,1634173,4460054199.734021,9
13550,Uttar Pradesh,2021,Q4,Hathras District,2019707,4284086960.927844,9
13551,Uttar Pradesh,2021,Q4,Budaun District,1923046,4522179090.315058,9
13552,Uttar Pradesh,2021,Q4,Moradabad District,4700453,11208349342.771992,9
13553,Uttar Pradesh,2021,Q4,Kushinagar District,5159159,11909986083.0314,9
13554,Uttar Pradesh,2021,Q4,Baghpat District,2632493,5329822893.212368,9
13555,Uttar Pradesh,2021,Q4,Shahjahanpur District,1892839,4265217406.051192,9
13556,Uttar Pradesh,2021,Q4,Muzaffarnagar District,4506330,9379680721.031658,9
13557,Uttar Pradesh,2021,Q4,Ambedkar Nagar District,2226303,4920282720.407322,9
13558,Uttar Pradesh,2021,Q4,Bahraich District,1563319,4028403896.602135,9
13559,Uttar Pradesh,2021,Q4,Jalaun District,1969102,4328596082.28044,9
13560,Uttar Pradesh,2021,Q4,Rampur District,2074148,5087106404.625124,9
13561,Uttar Pradesh,2021,Q4,Ballia District,4228159,9286346980.632427,9
13562,Uttar Pradesh,2021,Q4,Shravasti District,395856,1033220696.7718502,9
13563,Uttar Pradesh,2021,Q4,Kasganj District,1164954,2575818040.74626,9
13564,Uttar Pradesh,2021,Q4,Varanasi District,11458477,22020915567.44571,9
13565,Uttar Pradesh,2021,Q4,Gautam Buddha Nagar District,52546170,66955029270.37129,9
13566,Uttar Pradesh,2021,Q4,Basti District,2856072,7254083309.309664,9
13567,Uttar Pradesh,2021,Q4,Shamli District,1845084,4081648961.836449,9
13568,Uttar Pradesh,2021,Q4,Maharajganj District,2529576,6321410297.799974,9
13569,Uttar Pradesh,2021,Q4,Etawah District,2339410,4788547205.228416,9
13570,Uttar Pradesh,2021,Q4,Etah District,1758883,3919757077.704958,9
13571,Uttar Pradesh,2021,Q4,Banda District,1070761,2424182245.956541,9
13572,Uttar Pradesh,2021,Q4,Bijnor District,3811347,8561630798.766277,9
13573,Uttar Pradesh,2021,Q4,Hardoi District,1958800,4333443603.022738,9
13574,Uttar Pradesh,2021,Q4,Balrampur District,1288662,3721070413.6542153,9
13575,Uttar Pradesh,2021,Q4,Amroha District,2492004,5975143579.456725,9
13576,Uttar Pradesh,2021,Q4,Pilibhit District,1274358,2906462851.4934115,9
13577,Uttar Pradesh,2021,Q4,Mainpuri District,2113665,4520682557.791234,9
13578,Uttar Pradesh,2021,Q4,Kanpur Dehat District,1603771,3708949649.1614394,9
13579,Uttar Pradesh,2021,Q4,Jaunpur District,5100705,11624361312.504543,9
13580,Uttar Pradesh,2021,Q4,Kaushambi District,913002,2274136947.776567,9
13581,Uttar Pradesh,2021,Q4,Hapur District,3614646,6518053156.719271,9
13582,Uttar Pradesh,2021,Q4,Hamirpur District,934114,2264813632.9454894,9
13583,Uttar Pradesh,2021,Q4,Meerut District,15531638,28699663710.751427,9
13584,Uttar Pradesh,2021,Q4,Mathura District,7115905,13919276418.614656,9
13585,Uttar Pradesh,2021,Q4,Chitrakoot District,680496,1729167230.4903157,9
13586,Uttar Pradesh,2021,Q4,Lalitpur District,1651783,3122246520.8050327,9
13587,Uttar Pradesh,2021,Q4,Mau District,2252199,5011302381.434206,9
13588,Uttar Pradesh,2021,Q4,Mirzapur District,2252737,5182409009.996834,9
13589,Uttar Pradesh,2021,Q4,Bulandshahr District,5912378,11425961876.66816,9
13590,Uttar Pradesh,2021,Q4,Gonda District,2483643,6834303399.345653,9
13591,Uttar Pradesh,2021,Q4,Jhansi District,5241111,10951192259.83568,9
13592,Uttar Pradesh,2021,Q4,Chandauli District,2333510,5185531900.205638,9
13593,Uttar Pradesh,2021,Q4,Bhadohi District,1653029,3190127960.96692,9
13594,Uttar Pradesh,2021,Q4,Pratapgarh District,3109613,7064867179.599064,9
13595,Uttar Pradesh,2021,Q4,Saharanpur District,7697919,14666207704.973816,9
13596,Uttar Pradesh,2021,Q4,Bara Banki District,2320329,4765211805.556288,9
13597,Uttar Pradesh,2021,Q4,Bareilly District,6168436,13349355936.953947,9
13598,Uttar Pradesh,2021,Q4,Sitapur District,1876779,4010789883.0243816,9
13599,Uttar Pradesh,2021,Q4,Sultanpur District,2492622,5421042080.0420265,9
13600,Uttar Pradesh,2021,Q4,Agra District,11675242,22888020081.302628,9
13601,Uttar Pradesh,2021,Q4,Fatehpur District,1575457,3677127535.5511727,9
13602,Uttar Pradesh,2021,Q4,Rae Bareli District,2087230,4494202664.729757,9
13603,Uttar Pradesh,2021,Q4,Firozabad District,3427750,7102293543.132497,9
13604,Uttar Pradesh,2021,Q4,Kheri District,2015929,4251644291.327563,9
13605,Uttar Pradesh,2021,Q4,Gorakhpur District,9958532,21591200217.753147,9
13606,Uttar Pradesh,2021,Q4,Unnao District,1981561,4233983853.82902,9
13607,Uttar Pradesh,2021,Q4,Prayagraj District,14418013,25298767096.605217,9
13608,Uttar Pradesh,2021,Q4,Sonbhadra District,3061254,6361732322.361273,9
13609,Uttar Pradesh,2021,Q4,Ghazipur District,4383062,10069941265.693384,9
13610,Uttar Pradesh,2021,Q4,Farrukhabad District,1858142,3924149923.437484,9
13611,Uttar Pradesh,2021,Q4,Kannauj District,1546012,3178556902.2628765,9
13612,Uttar Pradesh,2021,Q4,Azamgarh District,4761451,10898639073.356598,9
13613,Uttar Pradesh,2021,Q4,Ayodhya District,3623487,7829010655.664968,9
13614,Uttar Pradesh,2021,Q4,Deoria District,4669892,10239489450.019588,9
13615,Uttar Pradesh,2021,Q4,Ghaziabad District,27945576,45871860827.12578,9
13616,Uttar Pradesh,2022,Q1,Amethi District,2281603,4949433384.917047,9
13617,Uttar Pradesh,2022,Q1,Siddharthnagar District,2766216,7877047599.021046,9
13618,Uttar Pradesh,2022,Q1,Auraiya District,1869183,3924566144.591461,9
13619,Uttar Pradesh,2022,Q1,Sambhal District,2241547,5793794917.485758,9
13620,Uttar Pradesh,2022,Q1,Kanpur Nagar District,14902263,27612832763.662388,9
13621,Uttar Pradesh,2022,Q1,Aligarh District,9297702,17226202534.103092,9
13622,Uttar Pradesh,2022,Q1,Mahoba District,1061513,2091213800.799283,9
13623,Uttar Pradesh,2022,Q1,Lucknow District,79740953,132456458141.91396,9
13624,Uttar Pradesh,2022,Q1,Sant Kabeer Nagar District,1809298,5006053011.635339,9
13625,Uttar Pradesh,2022,Q1,Hathras District,2544994,4961032408.739348,9
13626,Uttar Pradesh,2022,Q1,Budaun District,2468101,5559989020.570245,9
13627,Uttar Pradesh,2022,Q1,Moradabad District,5872116,13797959505.415762,9
13628,Uttar Pradesh,2022,Q1,Kushinagar District,5920919,13826323901.960476,9
13629,Uttar Pradesh,2022,Q1,Baghpat District,3134912,6015343104.730775,9
13630,Uttar Pradesh,2022,Q1,Shahjahanpur District,2362316,5179819610.987305,9
13631,Uttar Pradesh,2022,Q1,Muzaffarnagar District,5528162,11224151774.398146,9
13632,Uttar Pradesh,2022,Q1,Ambedkar Nagar District,2576776,5657979802.905907,9
13633,Uttar Pradesh,2022,Q1,Bahraich District,2051767,4932405539.104585,9
13634,Uttar Pradesh,2022,Q1,Jalaun District,2461314,5106027896.444149,9
13635,Uttar Pradesh,2022,Q1,Rampur District,2679287,6552422185.85049,9
13636,Uttar Pradesh,2022,Q1,Ballia District,4663445,10089387420.30872,9
13637,Uttar Pradesh,2022,Q1,Shravasti District,513337,1276881399.3167756,9
13638,Uttar Pradesh,2022,Q1,Kasganj District,1490664,3098648302.6837435,9
13639,Uttar Pradesh,2022,Q1,Varanasi District,13246317,24155800509.84869,9
13640,Uttar Pradesh,2022,Q1,Gautam Buddha Nagar District,58229149,74371363420.47154,9
13641,Uttar Pradesh,2022,Q1,Basti District,3171081,8259872955.513823,9
13642,Uttar Pradesh,2022,Q1,Shamli District,2386623,4984802640.681722,9
13643,Uttar Pradesh,2022,Q1,Maharajganj District,2935993,7443669136.481956,9
13644,Uttar Pradesh,2022,Q1,Etawah District,2818952,5450090057.698875,9
13645,Uttar Pradesh,2022,Q1,Etah District,2222233,4658353697.005914,9
13646,Uttar Pradesh,2022,Q1,Banda District,1285406,2827317393.902899,9
13647,Uttar Pradesh,2022,Q1,Bijnor District,4556385,10094430397.120468,9
13648,Uttar Pradesh,2022,Q1,Hardoi District,2397229,5226726883.148428,9
13649,Uttar Pradesh,2022,Q1,Balrampur District,1512682,4134411039.765115,9
13650,Uttar Pradesh,2022,Q1,Amroha District,3166176,7348977786.046396,9
13651,Uttar Pradesh,2022,Q1,Pilibhit District,1699024,3775699005.524225,9
13652,Uttar Pradesh,2022,Q1,Mainpuri District,2658572,5379603826.633483,9
13653,Uttar Pradesh,2022,Q1,Kanpur Dehat District,1942905,4333786308.750567,9
13654,Uttar Pradesh,2022,Q1,Jaunpur District,5732078,12339786015.769123,9
13655,Uttar Pradesh,2022,Q1,Kaushambi District,1055821,2603044267.9469123,9
13656,Uttar Pradesh,2022,Q1,Hapur District,4252516,7654942019.249874,9
13657,Uttar Pradesh,2022,Q1,Hamirpur District,1194334,2605323820.859616,9
13658,Uttar Pradesh,2022,Q1,Meerut District,17966278,32377627599.030327,9
13659,Uttar Pradesh,2022,Q1,Mathura District,8531094,15609347409.960983,9
13660,Uttar Pradesh,2022,Q1,Chitrakoot District,826329,2022569945.2552247,9
13661,Uttar Pradesh,2022,Q1,Lalitpur District,2194300,3579385466.472417,9
13662,Uttar Pradesh,2022,Q1,Mau District,2612859,5613834666.8432665,9
13663,Uttar Pradesh,2022,Q1,Mirzapur District,2688423,6207427422.506447,9
13664,Uttar Pradesh,2022,Q1,Bulandshahr District,7126702,13317537041.872564,9
13665,Uttar Pradesh,2022,Q1,Gonda District,2976378,7859357685.401491,9
13666,Uttar Pradesh,2022,Q1,Jhansi District,6222605,12113931735.84014,9
13667,Uttar Pradesh,2022,Q1,Chandauli District,2767958,6268851772.096302,9
13668,Uttar Pradesh,2022,Q1,Bhadohi District,1857253,3521596144.3676004,9
13669,Uttar Pradesh,2022,Q1,Pratapgarh District,3485721,7530816848.558338,9
13670,Uttar Pradesh,2022,Q1,Saharanpur District,8505967,17060963965.718027,9
13671,Uttar Pradesh,2022,Q1,Bara Banki District,2756907,5554049119.497407,9
13672,Uttar Pradesh,2022,Q1,Bareilly District,7495930,15645590197.23569,9
13673,Uttar Pradesh,2022,Q1,Sitapur District,2509828,5121772109.367386,9
13674,Uttar Pradesh,2022,Q1,Sultanpur District,2804118,5988109959.726221,9
13675,Uttar Pradesh,2022,Q1,Agra District,14010919,26233858697.697464,9
13676,Uttar Pradesh,2022,Q1,Fatehpur District,1866980,4216035473.705949,9
13677,Uttar Pradesh,2022,Q1,Rae Bareli District,2423540,5135560611.621827,9
13678,Uttar Pradesh,2022,Q1,Firozabad District,4214293,8358523538.127422,9
13679,Uttar Pradesh,2022,Q1,Kheri District,2681909,5374427624.271145,9
13680,Uttar Pradesh,2022,Q1,Gorakhpur District,10758812,22861881939.64662,9
13681,Uttar Pradesh,2022,Q1,Unnao District,2255883,4791095600.660578,9
13682,Uttar Pradesh,2022,Q1,Prayagraj District,16566417,28293055160.25588,9
13683,Uttar Pradesh,2022,Q1,Sonbhadra District,3610644,7460078934.126489,9
13684,Uttar Pradesh,2022,Q1,Ghazipur District,5152181,11433036326.79424,9
13685,Uttar Pradesh,2022,Q1,Farrukhabad District,2337305,4707314462.366316,9
13686,Uttar Pradesh,2022,Q1,Kannauj District,1962919,3934124571.379535,9
13687,Uttar Pradesh,2022,Q1,Azamgarh District,5659371,12390736135.18719,9
13688,Uttar Pradesh,2022,Q1,Ayodhya District,4287723,8980632457.576317,9
13689,Uttar Pradesh,2022,Q1,Deoria District,5184948,11125054963.23863,9
13690,Uttar Pradesh,2022,Q1,Ghaziabad District,30948888,50571013176.649765,9
13691,Uttar Pradesh,2022,Q2,Amethi District,2918041,6137927694.004062,9
13692,Uttar Pradesh,2022,Q2,Siddharthnagar District,3842618,10455646727.530252,9
13693,Uttar Pradesh,2022,Q2,Auraiya District,2293169,4708517717.476414,9
13694,Uttar Pradesh,2022,Q2,Sambhal District,2765686,6680543041.788582,9
13695,Uttar Pradesh,2022,Q2,Kanpur Nagar District,18142630,32679093848.494324,9
13696,Uttar Pradesh,2022,Q2,Aligarh District,11491914,20498359414.78222,9
13697,Uttar Pradesh,2022,Q2,Mahoba District,1384857,2724043927.059401,9
13698,Uttar Pradesh,2022,Q2,Lucknow District,102123625,164056107244.2309,9
13699,Uttar Pradesh,2022,Q2,Sant Kabeer Nagar District,2402410,6193822023.972425,9
13700,Uttar Pradesh,2022,Q2,Hathras District,3046348,5907597120.793201,9
13701,Uttar Pradesh,2022,Q2,Budaun District,2982982,6520713662.226437,9
13702,Uttar Pradesh,2022,Q2,Moradabad District,7396771,16272221922.90971,9
13703,Uttar Pradesh,2022,Q2,Kushinagar District,7525366,16758132469.42054,9
