,State,Year,Entity_type,Quarter,District&pincode,Transaction_count,Total_amount,id
368,Andhra Pradesh,2019,district,Q2,Prakasam,2670529,6262396448,28
369,Andhra Pradesh,2019,district,Q2,Ysr,2606284,6376856828,28
370,Andhra Pradesh,2019,pincode,Q2,530001,2602865,5218795715,28
371,Andhra Pradesh,2019,pincode,Q2,520001,1828617,3823390190,28
372,Andhra Pradesh,2019,pincode,Q2,517501,949187,1669949938,28
373,Andhra Pradesh,2019,pincode,Q2,522001,839909,1759418775,28
374,Andhra Pradesh,2019,pincode,Q2,530016,793798,1257915825,28
375,Andhra Pradesh,2019,pincode,Q2,517507,760335,1412863012,28
376,Andhra Pradesh,2019,pincode,Q2,515001,567306,1282118916,28
377,Andhra Pradesh,2019,pincode,Q2,530003,520142,718170914,28
378,Andhra Pradesh,2019,pincode,Q2,520010,490697,973983824,28
379,Andhra Pradesh,2019,pincode,Q2,530017,480905,650710126,28
380,Andhra Pradesh,2019,district,Q3,Visakhapatnam,16694947,26944837120,28
381,Andhra Pradesh,2019,district,Q3,Krishna,8408474,16404073560,28
382,Andhra Pradesh,2019,district,Q3,Chittoor,8201783,13837455758,28
383,Andhra Pradesh,2019,district,Q3,Guntur,6942304,13075661264,28
384,Andhra Pradesh,2019,district,Q3,East Godavari,6537303,11387726470,28
385,Andhra Pradesh,2019,district,Q3,Kurnool,5139134,9025632779,28
386,Andhra Pradesh,2019,district,Q3,Anantapur,4889720,9554081289,28
387,Andhra Pradesh,2019,district,Q3,Spsr Nellore,4150195,8256600118,28
388,Andhra Pradesh,2019,district,Q3,Prakasam,3430750,7354502261,28
389,Andhra Pradesh,2019,district,Q3,Ysr,3296586,7447544274,28
390,Andhra Pradesh,2019,pincode,Q3,530001,2944756,6693257653,28
391,Andhra Pradesh,2019,pincode,Q3,520001,1905190,4414503365,28
392,Andhra Pradesh,2019,pincode,Q3,517501,1434209,2203932856,28
393,Andhra Pradesh,2019,pincode,Q3,530016,1196020,1658162548,28
394,Andhra Pradesh,2019,pincode,Q3,517507,1060513,1854927351,28
395,Andhra Pradesh,2019,pincode,Q3,522001,1003916,2216532548,28
396,Andhra Pradesh,2019,pincode,Q3,515001,868052,1667826831,28
397,Andhra Pradesh,2019,pincode,Q3,530003,858005,970993081,28
398,Andhra Pradesh,2019,pincode,Q3,530017,799271,911939243,28
399,Andhra Pradesh,2019,pincode,Q3,530026,711726,1095056835,28
400,Andhra Pradesh,2019,district,Q4,Visakhapatnam,23594874,39133296330,28
401,Andhra Pradesh,2019,district,Q4,Krishna,11719402,23039786404,28
402,Andhra Pradesh,2019,district,Q4,Chittoor,11246986,19298476027,28
403,Andhra Pradesh,2019,district,Q4,Guntur,9761330,18565626418,28
404,Andhra Pradesh,2019,district,Q4,East Godavari,9285739,16816774065,28
405,Andhra Pradesh,2019,district,Q4,Kurnool,7001958,13233105728,28
406,Andhra Pradesh,2019,district,Q4,Anantapur,6764112,13887248889,28
407,Andhra Pradesh,2019,district,Q4,Spsr Nellore,5877804,11786014089,28
408,Andhra Pradesh,2019,district,Q4,Prakasam,4865473,10604077824,28
409,Andhra Pradesh,2019,district,Q4,Ysr,4793157,10865073855,28
410,Andhra Pradesh,2019,pincode,Q4,530001,4185063,9160387223,28
411,Andhra Pradesh,2019,pincode,Q4,520001,2544877,5933007156,28
412,Andhra Pradesh,2019,pincode,Q4,517501,1920211,3073084029,28
413,Andhra Pradesh,2019,pincode,Q4,530016,1591033,2295184224,28
414,Andhra Pradesh,2019,pincode,Q4,530026,1438154,2509394595,28
415,Andhra Pradesh,2019,pincode,Q4,517507,1406768,2478459132,28
416,Andhra Pradesh,2019,pincode,Q4,522001,1324202,2927313967,28
417,Andhra Pradesh,2019,pincode,Q4,515001,1202983,2376869516,28
418,Andhra Pradesh,2019,pincode,Q4,530003,1131832,1339103327,28
419,Andhra Pradesh,2019,pincode,Q4,530017,1084796,1266927471,28
420,Andhra Pradesh,2020,district,Q1,Visakhapatnam,27115031,48809747614,28
421,Andhra Pradesh,2020,district,Q1,Chittoor,13257740,23441848567,28
422,Andhra Pradesh,2020,district,Q1,Krishna,12175289,24481702770,28
423,Andhra Pradesh,2020,district,Q1,Guntur,11493331,22992734620,28
424,Andhra Pradesh,2020,district,Q1,East Godavari,11346242,21854701379,28
425,Andhra Pradesh,2020,district,Q1,Anantapur,8466129,17864325752,28
426,Andhra Pradesh,2020,district,Q1,Kurnool,8246869,17022710311,28
427,Andhra Pradesh,2020,district,Q1,Spsr Nellore,7430247,15387829694,28
428,Andhra Pradesh,2020,district,Q1,Prakasam,6318396,14169104764,28
429,Andhra Pradesh,2020,district,Q1,Ysr,6031255,14059924636,28
430,Andhra Pradesh,2020,pincode,Q1,530026,6695271,15258657486,28
431,Andhra Pradesh,2020,pincode,Q1,517501,2196548,3731404465,28
432,Andhra Pradesh,2020,pincode,Q1,530016,1661816,2593325339,28
433,Andhra Pradesh,2020,pincode,Q1,517507,1554974,2719620696,28
434,Andhra Pradesh,2020,pincode,Q1,515001,1346804,2696427930,28
435,Andhra Pradesh,2020,pincode,Q1,530003,1159480,1519955258,28
436,Andhra Pradesh,2020,pincode,Q1,524002,1125194,2653339803,28
437,Andhra Pradesh,2020,pincode,Q1,530017,1104748,1412381495,28
438,Andhra Pradesh,2020,pincode,Q1,520010,1098395,2059547223,28
439,Andhra Pradesh,2020,pincode,Q1,522001,1058410,2575723775,28
440,Andhra Pradesh,2020,district,Q2,Visakhapatnam,25300401,48293889917,28
441,Andhra Pradesh,2020,district,Q2,Chittoor,14848197,27361300300,28
442,Andhra Pradesh,2020,district,Q2,East Godavari,13130334,26319906327,28
443,Andhra Pradesh,2020,district,Q2,Krishna,12313709,26964149095,28
444,Andhra Pradesh,2020,district,Q2,Guntur,12308707,27463593607,28
445,Andhra Pradesh,2020,district,Q2,Anantapur,10473739,22094006659,28
446,Andhra Pradesh,2020,district,Q2,Kurnool,9821381,22419372061,28
447,Andhra Pradesh,2020,district,Q2,Spsr Nellore,9454274,20665376460,28
448,Andhra Pradesh,2020,district,Q2,Prakasam,8844580,19846026726,28
449,Andhra Pradesh,2020,district,Q2,Ysr,8033609,19597207268,28
450,Andhra Pradesh,2020,pincode,Q2,530026,4994637,12817902607,28
451,Andhra Pradesh,2020,pincode,Q2,517501,1708935,3203679955,28
452,Andhra Pradesh,2020,pincode,Q2,517507,1575118,2854711069,28
453,Andhra Pradesh,2020,pincode,Q2,524002,1553283,3993963025,28
454,Andhra Pradesh,2020,pincode,Q2,530016,1067022,1893629834,28
455,Andhra Pradesh,2020,pincode,Q2,516001,1066066,2616099329,28
456,Andhra Pradesh,2020,pincode,Q2,515001,1026587,2447755903,28
457,Andhra Pradesh,2020,pincode,Q2,518002,979822,2015820866,28
458,Andhra Pradesh,2020,pincode,Q2,522001,963666,2678051229,28
459,Andhra Pradesh,2020,pincode,Q2,520002,956641,2767045048,28
460,Andhra Pradesh,2020,district,Q3,Visakhapatnam,34421299,67628440368,28
461,Andhra Pradesh,2020,district,Q3,Chittoor,20501863,42811566246,28
462,Andhra Pradesh,2020,district,Q3,Krishna,19110457,44788458672,28
463,Andhra Pradesh,2020,district,Q3,East Godavari,17972431,39300043804,28
464,Andhra Pradesh,2020,district,Q3,Guntur,17601395,42531195809,28
465,Andhra Pradesh,2020,district,Q3,Spsr Nellore,16468209,39128324534,28
466,Andhra Pradesh,2020,district,Q3,Anantapur,14447683,34102037972,28
467,Andhra Pradesh,2020,district,Q3,Kurnool,13243292,32529351107,28
468,Andhra Pradesh,2020,district,Q3,Prakasam,12266310,31221704852,28
469,Andhra Pradesh,2020,district,Q3,Ysr,11934653,32037007334,28
470,Andhra Pradesh,2020,pincode,Q3,524002,5194663,13718743729,28
471,Andhra Pradesh,2020,pincode,Q3,530026,4159532,10383207817,28
472,Andhra Pradesh,2020,pincode,Q3,517501,2735691,5544720473,28
473,Andhra Pradesh,2020,pincode,Q3,516001,2534360,6637577271,28
474,Andhra Pradesh,2020,pincode,Q3,517507,2306174,4594510974,28
475,Andhra Pradesh,2020,pincode,Q3,520002,2238996,6543183825,28
476,Andhra Pradesh,2020,pincode,Q3,530016,1921871,3560898943,28
477,Andhra Pradesh,2020,pincode,Q3,515001,1669413,4116758527,28
478,Andhra Pradesh,2020,pincode,Q3,522001,1625687,4701116488,28
479,Andhra Pradesh,2020,pincode,Q3,518002,1514873,3352462441,28
480,Andhra Pradesh,2020,district,Q4,Visakhapatnam,46551467,91879823025,28
481,Andhra Pradesh,2020,district,Q4,Chittoor,29590411,61505711149,28
482,Andhra Pradesh,2020,district,Q4,Krishna,27981050,64461504667,28
483,Andhra Pradesh,2020,district,Q4,Guntur,26136538,60641872021,28
484,Andhra Pradesh,2020,district,Q4,East Godavari,25989490,58732615663,28
485,Andhra Pradesh,2020,district,Q4,Anantapur,20996384,49732610814,28
486,Andhra Pradesh,2020,district,Q4,Spsr Nellore,20934374,49115443663,28
487,Andhra Pradesh,2020,district,Q4,Kurnool,18737323,44718203115,28
488,Andhra Pradesh,2020,district,Q4,Prakasam,16176867,41852443493,28
489,Andhra Pradesh,2020,district,Q4,Ysr,15676878,42572974713,28
490,Andhra Pradesh,2020,pincode,Q4,524002,5029692,12810644736,28
491,Andhra Pradesh,2020,pincode,Q4,530026,4235146,9849636860,28
492,Andhra Pradesh,2020,pincode,Q4,517501,4125544,7866883789,28
493,Andhra Pradesh,2020,pincode,Q4,517507,3420778,6749696775,28
494,Andhra Pradesh,2020,pincode,Q4,516001,3119905,8005247952,28
495,Andhra Pradesh,2020,pincode,Q4,530016,2981818,5591062751,28
496,Andhra Pradesh,2020,pincode,Q4,515001,2821800,6442101736,28
497,Andhra Pradesh,2020,pincode,Q4,518002,2219953,4809927717,28
498,Andhra Pradesh,2020,pincode,Q4,520010,2170458,4679865894,28
499,Andhra Pradesh,2020,pincode,Q4,530017,2027751,3252434512,28
500,Andhra Pradesh,2021,district,Q1,Visakhapatnam,48248923,95308386037,28
501,Andhra Pradesh,2021,district,Q1,Krishna,29717175,69715406644,28
502,Andhra Pradesh,2021,district,Q1,Chittoor,29342609,60947491846,28
503,Andhra Pradesh,2021,district,Q1,Guntur,27445045,64207987853,28
504,Andhra Pradesh,2021,district,Q1,East Godavari,26190701,60027984987,28
505,Andhra Pradesh,2021,district,Q1,Spsr Nellore,22541428,52210333201,28
506,Andhra Pradesh,2021,district,Q1,Anantapur,20102957,48353870395,28
507,Andhra Pradesh,2021,district,Q1,Kurnool,17918524,44941629659,28
508,Andhra Pradesh,2021,district,Q1,West Godavari,16015685,42124030669,28
509,Andhra Pradesh,2021,district,Q1,Ysr,15374473,42570919448,28
510,Andhra Pradesh,2021,pincode,Q1,524002,7269657,16698428355,28
511,Andhra Pradesh,2021,pincode,Q1,530026,5875319,13567044097,28
512,Andhra Pradesh,2021,pincode,Q1,517501,4354325,8224302893,28
513,Andhra Pradesh,2021,pincode,Q1,520002,3591058,9183853695,28
514,Andhra Pradesh,2021,pincode,Q1,517507,3378549,6593121540,28
515,Andhra Pradesh,2021,pincode,Q1,530016,3144495,5679150412,28
516,Andhra Pradesh,2021,pincode,Q1,516001,2941623,7434205012,28
517,Andhra Pradesh,2021,pincode,Q1,515001,2815993,6225481722,28
518,Andhra Pradesh,2021,pincode,Q1,522001,2584588,6753205746,28
519,Andhra Pradesh,2021,pincode,Q1,520010,2291676,4716738889,28
520,Andhra Pradesh,2021,district,Q2,Visakhapatnam,54390299,114439012713,28
521,Andhra Pradesh,2021,district,Q2,Krishna,36370960,90021923049,28
522,Andhra Pradesh,2021,district,Q2,Chittoor,34344902,73654690122,28
523,Andhra Pradesh,2021,district,Q2,Guntur,32968819,82356914463,28
524,Andhra Pradesh,2021,district,Q2,East Godavari,31717908,74604325863,28
525,Andhra Pradesh,2021,district,Q2,Spsr Nellore,30290406,72283071757,28
526,Andhra Pradesh,2021,district,Q2,Anantapur,25123346,60987487571,28
527,Andhra Pradesh,2021,district,Q2,Kurnool,21972396,56659287474,28
528,Andhra Pradesh,2021,district,Q2,West Godavari,20950964,57233116236,28
529,Andhra Pradesh,2021,district,Q2,Prakasam,19944047,54535328043,28
530,Andhra Pradesh,2021,pincode,Q2,524002,11023032,25519404146,28
531,Andhra Pradesh,2021,pincode,Q2,530026,7850540,19042845773,28
532,Andhra Pradesh,2021,pincode,Q2,520002,5441708,14948864290,28
533,Andhra Pradesh,2021,pincode,Q2,517501,4614209,9215678010,28
534,Andhra Pradesh,2021,pincode,Q2,517507,3834825,7940105016,28
535,Andhra Pradesh,2021,pincode,Q2,522001,3427039,9832657321,28
536,Andhra Pradesh,2021,pincode,Q2,515001,3052771,7213837063,28
537,Andhra Pradesh,2021,pincode,Q2,530016,2892664,5705916880,28
538,Andhra Pradesh,2021,pincode,Q2,516001,2613562,7256266063,28
539,Andhra Pradesh,2021,pincode,Q2,518002,2553688,5906664130,28
540,Andhra Pradesh,2021,district,Q3,Visakhapatnam,69220981,136945652159,28
541,Andhra Pradesh,2021,district,Q3,Krishna,44828275,104417897558,28
542,Andhra Pradesh,2021,district,Q3,Chittoor,42628568,89371931753,28
543,Andhra Pradesh,2021,district,Q3,Guntur,41675093,96525353090,28
544,Andhra Pradesh,2021,district,Q3,East Godavari,39572714,89380370072,28
545,Andhra Pradesh,2021,district,Q3,Spsr Nellore,34411958,77839676988,28
546,Andhra Pradesh,2021,district,Q3,Anantapur,30366444,70291248155,28
547,Andhra Pradesh,2021,district,Q3,Kurnool,26377809,62527453761,28
548,Andhra Pradesh,2021,district,Q3,West Godavari,26245039,66647238455,28
549,Andhra Pradesh,2021,district,Q3,Prakasam,24116580,63367713446,28
550,Andhra Pradesh,2021,pincode,Q3,524002,10701326,23300508690,28
551,Andhra Pradesh,2021,pincode,Q3,530026,9780096,22841763578,28
552,Andhra Pradesh,2021,pincode,Q3,517501,5982442,11419848822,28
553,Andhra Pradesh,2021,pincode,Q3,520002,5320101,14633600592,28
554,Andhra Pradesh,2021,pincode,Q3,517507,4866065,9768221617,28
555,Andhra Pradesh,2021,pincode,Q3,522001,4242875,11355623168,28
556,Andhra Pradesh,2021,pincode,Q3,530016,4177023,7797927714,28
557,Andhra Pradesh,2021,pincode,Q3,515001,4040160,8752025049,28
558,Andhra Pradesh,2021,pincode,Q3,516001,3370675,8720115499,28
559,Andhra Pradesh,2021,pincode,Q3,520010,3206301,6832329071,28
560,Andhra Pradesh,2021,district,Q4,Visakhapatnam,82711538,159530099772,28
561,Andhra Pradesh,2021,district,Q4,Krishna,55489829,125015323207,28
562,Andhra Pradesh,2021,district,Q4,Chittoor,51119640,103985734663,28
563,Andhra Pradesh,2021,district,Q4,Guntur,50919286,115553993673,28
564,Andhra Pradesh,2021,district,Q4,East Godavari,48992531,106725597026,28
565,Andhra Pradesh,2021,district,Q4,Spsr Nellore,41921081,92256405076,28
566,Andhra Pradesh,2021,district,Q4,Anantapur,36129136,81239787006,28
567,Andhra Pradesh,2021,district,Q4,West Godavari,33235175,81292461575,28
568,Andhra Pradesh,2021,district,Q4,Kurnool,31782248,73968947669,28
569,Andhra Pradesh,2021,district,Q4,Prakasam,27858275,71323060008,28
570,Andhra Pradesh,2021,pincode,Q4,524002,14158439,30358274591,28
571,Andhra Pradesh,2021,pincode,Q4,530026,10216678,24428085477,28
572,Andhra Pradesh,2021,pincode,Q4,517501,7246667,13514835187,28
573,Andhra Pradesh,2021,pincode,Q4,517507,5790910,11415016234,28
574,Andhra Pradesh,2021,pincode,Q4,520002,5716025,15397268124,28
575,Andhra Pradesh,2021,pincode,Q4,530016,5252680,9484946022,28
576,Andhra Pradesh,2021,pincode,Q4,522001,4989759,13298088500,28
577,Andhra Pradesh,2021,pincode,Q4,515001,4892740,10235401678,28
578,Andhra Pradesh,2021,pincode,Q4,520010,4198904,8551737728,28
579,Andhra Pradesh,2021,pincode,Q4,516001,4058071,10324818012,28
580,Andhra Pradesh,2022,district,Q1,Visakhapatnam,88233362,170120350591,28
581,Andhra Pradesh,2022,district,Q1,Krishna,61826199,139690081529,28
582,Andhra Pradesh,2022,district,Q1,Chittoor,58561024,117900595508,28
583,Andhra Pradesh,2022,district,Q1,Guntur,57226996,129673727687,28
584,Andhra Pradesh,2022,district,Q1,East Godavari,54738830,121067103712,28
585,Andhra Pradesh,2022,district,Q1,Spsr Nellore,47645702,104895571602,28
586,Andhra Pradesh,2022,district,Q1,Anantapur,40613148,90197023268,28
587,Andhra Pradesh,2022,district,Q1,West Godavari,37271259,92397939903,28
588,Andhra Pradesh,2022,district,Q1,Kurnool,35093633,81568420500,28
589,Andhra Pradesh,2022,district,Q1,Prakasam,31340975,79494373254,28
590,Andhra Pradesh,2022,pincode,Q1,524002,16133298,35123754551,28
591,Andhra Pradesh,2022,pincode,Q1,530026,10293117,25355928765,28
592,Andhra Pradesh,2022,pincode,Q1,517501,8062447,14807178133,28
593,Andhra Pradesh,2022,pincode,Q1,517507,6660899,12913687866,28
594,Andhra Pradesh,2022,pincode,Q1,520002,6254668,16297042494,28
595,Andhra Pradesh,2022,pincode,Q1,522001,5691035,15226428277,28
596,Andhra Pradesh,2022,pincode,Q1,515001,5585462,11393585212,28
597,Andhra Pradesh,2022,pincode,Q1,530016,5554647,9991176892,28
598,Andhra Pradesh,2022,pincode,Q1,516001,4513789,11365056779,28
599,Andhra Pradesh,2022,pincode,Q1,520010,4492155,9108501441,28
600,Andhra Pradesh,2022,district,Q2,Visakhapatnam,101387402,193242841582,28
601,Andhra Pradesh,2022,district,Q2,Krishna,73525814,163997729295,28
602,Andhra Pradesh,2022,district,Q2,Chittoor,67507661,136435445124,28
603,Andhra Pradesh,2022,district,Q2,Guntur,66315749,147098141568,28
604,Andhra Pradesh,2022,district,Q2,East Godavari,62072845,135531452997,28
605,Andhra Pradesh,2022,district,Q2,Spsr Nellore,54838708,121941082043,28
606,Andhra Pradesh,2022,district,Q2,Anantapur,46099366,102138758015,28
607,Andhra Pradesh,2022,district,Q2,West Godavari,44409239,107973244960,28
608,Andhra Pradesh,2022,district,Q2,Kurnool,40165692,92409350855,28
609,Andhra Pradesh,2022,district,Q2,Prakasam,36163507,90435082545,28
610,Andhra Pradesh,2022,pincode,Q2,524002,18822839,40556750377,28
611,Andhra Pradesh,2022,pincode,Q2,530026,12256092,29600523030,28
612,Andhra Pradesh,2022,pincode,Q2,517501,9320394,17071503296,28
613,Andhra Pradesh,2022,pincode,Q2,517507,7667416,14863715364,28
614,Andhra Pradesh,2022,pincode,Q2,520002,7584902,19447767871,28
615,Andhra Pradesh,2022,pincode,Q2,530016,6470271,11522114399,28
616,Andhra Pradesh,2022,pincode,Q2,515001,6291639,12847256630,28
617,Andhra Pradesh,2022,pincode,Q2,522001,6073875,16041957319,28
618,Andhra Pradesh,2022,pincode,Q2,520010,5301338,10747157085,28
619,Andhra Pradesh,2022,pincode,Q2,516001,4927880,12452111307,28
620,Andhra Pradesh,2022,district,Q3,Visakhapatnam,97434546,181124419863,28
621,Andhra Pradesh,2022,district,Q3,Krishna,71051144,153770559025,28
622,Andhra Pradesh,2022,district,Q3,Chittoor,65751781,133053581631,28
623,Andhra Pradesh,2022,district,Q3,Guntur,65612317,141588522953,28
624,Andhra Pradesh,2022,district,Q3,East Godavari,61467134,129677722169,28
625,Andhra Pradesh,2022,district,Q3,Anantapur,45165363,97735649608,28
626,Andhra Pradesh,2022,district,Q3,West Godavari,43635951,101706854744,28
627,Andhra Pradesh,2022,district,Q3,Spsr Nellore,42116582,95099325968,28
628,Andhra Pradesh,2022,district,Q3,Kurnool,39557913,88415335176,28
629,Andhra Pradesh,2022,district,Q3,Prakasam,35376080,87475230073,28
630,Andhra Pradesh,2022,pincode,Q3,530026,10427710,24452749355,28
631,Andhra Pradesh,2022,pincode,Q3,517501,9028550,16685152652,28
632,Andhra Pradesh,2022,pincode,Q3,517507,7638906,14893051968,28
633,Andhra Pradesh,2022,pincode,Q3,524002,6897466,17798259711,28
634,Andhra Pradesh,2022,pincode,Q3,522001,6608575,14799455202,28
635,Andhra Pradesh,2022,pincode,Q3,520002,6370783,17359205738,28
636,Andhra Pradesh,2022,pincode,Q3,530016,6352195,11280121649,28
637,Andhra Pradesh,2022,pincode,Q3,515001,6120942,12350133591,28
638,Andhra Pradesh,2022,pincode,Q3,520010,5372903,10801020194,28
639,Andhra Pradesh,2022,pincode,Q3,516001,5350632,13517253500,28
640,Andhra Pradesh,2022,district,Q4,Visakhapatnam,103790055,185306149744,28
641,Andhra Pradesh,2022,district,Q4,Krishna,76526667,157826011193,28
642,Andhra Pradesh,2022,district,Q4,Guntur,70723763,146938735166,28
643,Andhra Pradesh,2022,district,Q4,Chittoor,70322534,136840859888,28
644,Andhra Pradesh,2022,district,Q4,East Godavari,68016055,136531110139,28
645,Andhra Pradesh,2022,district,Q4,Anantapur,48299601,101533878537,28
646,Andhra Pradesh,2022,district,Q4,West Godavari,47919930,105335724990,28
