,State,Year,Quater,Transacion_type,Transacion_count,Transacion_amount,id
2006,Maharashtra,2018,Q3,Merchant Payments,2797204,1702220875.4343855,27
2007,Maharashtra,2018,Q3,Financial Services,234598,52348968.006728604,27
2008,Maharashtra,2018,Q3,Others,664880,492227795.6386977,27
2009,Maharashtra,2018,Q4,Peer To Peer Payments,20824667,68974011019.10294,27
2010,Maharashtra,2018,Q4,Recharge & Bill Payments,18071025,5860865070.470685,27
2011,Maharashtra,2018,Q4,Merchant Payments,6047705,3985195742.2480154,27
2012,Maharashtra,2018,Q4,Financial Services,325121,77345546.53012432,27
2013,Maharashtra,2018,Q4,Others,821705,621519669.4818641,27
2014,Maharashtra,2019,Q1,Peer To Peer Payments,37360716,97373087988.08871,27
2015,Maharashtra,2019,Q1,Recharge & Bill Payments,24540041,8256500586.651282,27
2016,Maharashtra,2019,Q1,Merchant Payments,12069119,5172594695.5318,27
2017,Maharashtra,2019,Q1,Financial Services,287569,49487746.20873056,27
2018,Maharashtra,2019,Q1,Others,821624,569019903.8604956,27
2019,Maharashtra,2019,Q2,Peer To Peer Payments,42546317,130558153687.9542,27
2020,Maharashtra,2019,Q2,Recharge & Bill Payments,29395661,12197234771.434273,27
2021,Maharashtra,2019,Q2,Merchant Payments,27854042,9728561726.767143,27
2022,Maharashtra,2019,Q2,Financial Services,182840,45291636.10507481,27
2023,Maharashtra,2019,Q2,Others,1170993,765228265.7976472,27
2024,Maharashtra,2019,Q3,Peer To Peer Payments,57991699,165731686168.5575,27
2025,Maharashtra,2019,Q3,Merchant Payments,54683738,17545729507.395977,27
2026,Maharashtra,2019,Q3,Recharge & Bill Payments,34309301,15471698543.739595,27
2027,Maharashtra,2019,Q3,Financial Services,231467,54108447.39407451,27
2028,Maharashtra,2019,Q3,Others,1519376,814284077.8637518,27
2029,Maharashtra,2019,Q4,Merchant Payments,80127804,27209874138.48756,27
2030,Maharashtra,2019,Q4,Peer To Peer Payments,78795871,227268054757.21695,27
2031,Maharashtra,2019,Q4,Recharge & Bill Payments,40705998,17794666215.044445,27
2032,Maharashtra,2019,Q4,Financial Services,129755,49622863.824426055,27
2033,Maharashtra,2019,Q4,Others,1501192,672210824.9770112,27
2034,Maharashtra,2020,Q1,Merchant Payments,100337738,35200130304.82776,27
2035,Maharashtra,2020,Q1,Peer To Peer Payments,87067410,262541205695.8384,27
2036,Maharashtra,2020,Q1,Recharge & Bill Payments,50199498,21603565070.4256,27
2037,Maharashtra,2020,Q1,Financial Services,123476,91363684.1276232,27
2038,Maharashtra,2020,Q1,Others,1215959,558931962.876125,27
2039,Maharashtra,2020,Q2,Peer To Peer Payments,74295930,239933338682.6934,27
2040,Maharashtra,2020,Q2,Recharge & Bill Payments,60856480,23112343247.416145,27
2041,Maharashtra,2020,Q2,Merchant Payments,48965388,32859184582.219048,27
2042,Maharashtra,2020,Q2,Financial Services,206461,211733275.7829895,27
2043,Maharashtra,2020,Q2,Others,466502,242917371.3033281,27
2044,Maharashtra,2020,Q3,Peer To Peer Payments,108436214,351555554813.2122,27
2045,Maharashtra,2020,Q3,Merchant Payments,100808237,60171102123.94888,27
2046,Maharashtra,2020,Q3,Recharge & Bill Payments,58082283,27915727882.59293,27
2047,Maharashtra,2020,Q3,Financial Services,325453,333669599.61883616,27
2048,Maharashtra,2020,Q3,Others,658737,331024593.0721529,27
2049,Maharashtra,2020,Q4,Merchant Payments,189845640,103804638603.74612,27
2050,Maharashtra,2020,Q4,Peer To Peer Payments,151741840,485747881733.823,27
2051,Maharashtra,2020,Q4,Recharge & Bill Payments,64556682,31556917821.77767,27
2052,Maharashtra,2020,Q4,Financial Services,398409,418399992.5395771,27
2053,Maharashtra,2020,Q4,Others,1078433,627692680.4078207,27
2054,Maharashtra,2021,Q1,Merchant Payments,253043309,129493046208.15726,27
2055,Maharashtra,2021,Q1,Peer To Peer Payments,187021609,599213284361.7993,27
2056,Maharashtra,2021,Q1,Recharge & Bill Payments,76389103,40057211827.15962,27
2057,Maharashtra,2021,Q1,Financial Services,439551,492900202.68315214,27
2058,Maharashtra,2021,Q1,Others,966668,630909553.4508264,27
2059,Maharashtra,2021,Q2,Merchant Payments,247194293,150864465217.02304,27
2060,Maharashtra,2021,Q2,Peer To Peer Payments,228551961,719859665693.5271,27
2061,Maharashtra,2021,Q2,Recharge & Bill Payments,96271138,43154405548.44597,27
2062,Maharashtra,2021,Q2,Financial Services,504252,536780917.0359157,27
2063,Maharashtra,2021,Q2,Others,1094842,699738247.6695637,27
2064,Maharashtra,2021,Q3,Merchant Payments,390051884,216701984638.9893,27
2065,Maharashtra,2021,Q3,Peer To Peer Payments,296951706,890860873379.5576,27
2066,Maharashtra,2021,Q3,Recharge & Bill Payments,103943973,50242023586.056046,27
2067,Maharashtra,2021,Q3,Financial Services,448646,579098938.658318,27
2068,Maharashtra,2021,Q3,Others,1477851,873324624.1826177,27
2069,Maharashtra,2021,Q4,Merchant Payments,540351277,305512280091.4157,27
2070,Maharashtra,2021,Q4,Peer To Peer Payments,361865450,1109862480618.223,27
2071,Maharashtra,2021,Q4,Recharge & Bill Payments,105990417,58087950922.43887,27
2072,Maharashtra,2021,Q4,Financial Services,606265,707102765.3058928,27
2073,Maharashtra,2021,Q4,Others,1918093,1188658731.1175363,27
2074,Maharashtra,2022,Q1,Merchant Payments,646277671,340240479374.36835,27
2075,Maharashtra,2022,Q1,Peer To Peer Payments,411989717,1274889182430.209,27
2076,Maharashtra,2022,Q1,Recharge & Bill Payments,108896881,64507860103.55089,27
2077,Maharashtra,2022,Q1,Financial Services,583243,677612619.2786882,27
2078,Maharashtra,2022,Q1,Others,1758926,1084139453.7274752,27
2079,Maharashtra,2022,Q2,Merchant Payments,810961772,428469294407.1603,27
2080,Maharashtra,2022,Q2,Peer To Peer Payments,470258043,1501201968773.8115,27
2081,Maharashtra,2022,Q2,Recharge & Bill Payments,124280427,75110969246.16316,27
2082,Maharashtra,2022,Q2,Financial Services,490152,559321829.4503716,27
2083,Maharashtra,2022,Q2,Others,1542719,930827919.303539,27
2084,Maharashtra,2022,Q3,Merchant Payments,876618082,432250721734.13074,27
2085,Maharashtra,2022,Q3,Peer To Peer Payments,483481713,1434565548650.9136,27
2086,Maharashtra,2022,Q3,Recharge & Bill Payments,124545840,79360150487.36568,27
2087,Maharashtra,2022,Q3,Financial Services,521362,571583115.6687979,27
2088,Maharashtra,2022,Q3,Others,1222420,831183386.4681726,27
2089,Maharashtra,2022,Q4,Merchant Payments,1025666187,502660888415.46185,27
2090,Maharashtra,2022,Q4,Peer To Peer Payments,535142126,1622619308526.9614,27
2091,Maharashtra,2022,Q4,Recharge & Bill Payments,126118544,83576414221.03232,27
2092,Maharashtra,2022,Q4,Financial Services,620124,699276779.1906543,27
2093,Maharashtra,2022,Q4,Others,1228291,914951674.4842072,27
2094,Manipur,2018,Q1,Recharge & Bill Payments,50212,6463184.554711691,14
2095,Manipur,2018,Q1,Peer To Peer Payments,26382,115495173.5579644,14
2096,Manipur,2018,Q1,Financial Services,2660,412579.53985461866,14
2097,Manipur,2018,Q1,Merchant Payments,1614,3616475.6407912206,14
2098,Manipur,2018,Q1,Others,3201,2058760.6368871084,14
2099,Manipur,2018,Q2,Recharge & Bill Payments,77991,11541247.784420917,14
2100,Manipur,2018,Q2,Peer To Peer Payments,60365,232157389.7914803,14
2101,Manipur,2018,Q2,Financial Services,5992,1241901.2660397931,14
2102,Manipur,2018,Q2,Merchant Payments,4041,5366759.827729835,14
2103,Manipur,2018,Q2,Others,3332,2902422.6498233806,14
2104,Manipur,2018,Q3,Peer To Peer Payments,95204,357768750.1845896,14
2105,Manipur,2018,Q3,Recharge & Bill Payments,81323,13912990.484925147,14
2106,Manipur,2018,Q3,Merchant Payments,7396,9180953.977358334,14
2107,Manipur,2018,Q3,Financial Services,2577,333081.6368315,14
2108,Manipur,2018,Q3,Others,2758,2135468.510417797,14
2109,Manipur,2018,Q4,Recharge & Bill Payments,113507,18898063.282383174,14
2110,Manipur,2018,Q4,Peer To Peer Payments,104872,562009595.9601889,14
2111,Manipur,2018,Q4,Merchant Payments,13333,20685433.28430717,14
2112,Manipur,2018,Q4,Financial Services,1452,307325.2437723951,14
2113,Manipur,2018,Q4,Others,2946,3783141.5353601994,14
2114,Manipur,2019,Q1,Peer To Peer Payments,127067,619919870.7455351,14
2115,Manipur,2019,Q1,Recharge & Bill Payments,120000,22106830.36914924,14
2116,Manipur,2019,Q1,Merchant Payments,15190,14580183.38070752,14
2117,Manipur,2019,Q1,Financial Services,800,174777.17283837448,14
2118,Manipur,2019,Q1,Others,2352,3116398.755848917,14
2119,Manipur,2019,Q2,Peer To Peer Payments,120153,679785849.1398683,14
2120,Manipur,2019,Q2,Recharge & Bill Payments,116500,23573234.273060285,14
2121,Manipur,2019,Q2,Merchant Payments,18044,15996651.145700552,14
2122,Manipur,2019,Q2,Financial Services,387,91955.01538259834,14
2123,Manipur,2019,Q2,Others,2341,3342252.5754885403,14
2124,Manipur,2019,Q3,Recharge & Bill Payments,180057,36634657.04914341,14
2125,Manipur,2019,Q3,Peer To Peer Payments,144965,803335616.6325192,14
2126,Manipur,2019,Q3,Merchant Payments,17683,20490224.443041254,14
2127,Manipur,2019,Q3,Financial Services,358,367865.7884662621,14
2128,Manipur,2019,Q3,Others,1945,2723638.649764262,14
2129,Manipur,2019,Q4,Recharge & Bill Payments,212136,44202546.57396081,14
2130,Manipur,2019,Q4,Peer To Peer Payments,211927,1123258478.445069,14
2131,Manipur,2019,Q4,Merchant Payments,23094,30486780.446382143,14
2132,Manipur,2019,Q4,Financial Services,548,240641.7657683481,14
2133,Manipur,2019,Q4,Others,1639,2709234.857456133,14
2134,Manipur,2020,Q1,Peer To Peer Payments,451733,2458093401.740467,14
2135,Manipur,2020,Q1,Recharge & Bill Payments,285234,62688260.379548095,14
2136,Manipur,2020,Q1,Merchant Payments,78067,74202067.0664826,14
2137,Manipur,2020,Q1,Financial Services,622,354184.4660589617,14
2138,Manipur,2020,Q1,Others,3145,3252467.224386716,14
2139,Manipur,2020,Q2,Peer To Peer Payments,533206,2980242535.075443,14
2140,Manipur,2020,Q2,Recharge & Bill Payments,450830,107589094.29890464,14
2141,Manipur,2020,Q2,Merchant Payments,92110,106540409.29886684,14
2142,Manipur,2020,Q2,Financial Services,1676,1457570.8004862317,14
2143,Manipur,2020,Q2,Others,5246,3106603.331810386,14
2144,Manipur,2020,Q3,Peer To Peer Payments,774786,4301284799.331292,14
2145,Manipur,2020,Q3,Recharge & Bill Payments,464659,113190539.14969067,14
2146,Manipur,2020,Q3,Merchant Payments,170653,195132026.6311202,14
2147,Manipur,2020,Q3,Financial Services,1878,1593035.944066228,14
2148,Manipur,2020,Q3,Others,8192,4775719.8143366445,14
2149,Manipur,2020,Q4,Peer To Peer Payments,892853,5172499337.530437,14
2150,Manipur,2020,Q4,Recharge & Bill Payments,436450,114202616.34869762,14
2151,Manipur,2020,Q4,Merchant Payments,289050,307902115.38207734,14
2152,Manipur,2020,Q4,Financial Services,1806,2448402.9142817147,14
2153,Manipur,2020,Q4,Others,7693,5172086.283260544,14
2154,Manipur,2021,Q1,Peer To Peer Payments,1117829,6402367883.667423,14
2155,Manipur,2021,Q1,Recharge & Bill Payments,796590,223955812.58644396,14
2156,Manipur,2021,Q1,Merchant Payments,377280,433297594.1352152,14
2157,Manipur,2021,Q1,Financial Services,3398,4385333.175490812,14
2158,Manipur,2021,Q1,Others,8438,6280890.914669826,14
2159,Manipur,2021,Q2,Peer To Peer Payments,1372821,7041837917.785187,14
2160,Manipur,2021,Q2,Recharge & Bill Payments,1187952,305103750.5728581,14
2161,Manipur,2021,Q2,Merchant Payments,510734,531484849.4914169,14
2162,Manipur,2021,Q2,Financial Services,4165,4256098.232237183,14
2163,Manipur,2021,Q2,Others,10603,7145346.314942012,14
2164,Manipur,2021,Q3,Peer To Peer Payments,1819423,9134806594.52819,14
2165,Manipur,2021,Q3,Recharge & Bill Payments,1368584,367664440.5323727,14
2166,Manipur,2021,Q3,Merchant Payments,735707,889317377.086526,14
2167,Manipur,2021,Q3,Financial Services,3460,5625517.975461649,14
2168,Manipur,2021,Q3,Others,14222,9447098.78230339,14
2169,Manipur,2021,Q4,Peer To Peer Payments,2199970,10998828287.529043,14
2170,Manipur,2021,Q4,Recharge & Bill Payments,1451488,412791673.8037664,14
2171,Manipur,2021,Q4,Merchant Payments,1013985,1229517397.4561875,14
2172,Manipur,2021,Q4,Financial Services,4671,5941100.580610943,14
2173,Manipur,2021,Q4,Others,17325,11393578.842227155,14
2174,Manipur,2022,Q1,Peer To Peer Payments,2517626,12169368063.4095,14
2175,Manipur,2022,Q1,Recharge & Bill Payments,1528476,469035958.3484128,14
2176,Manipur,2022,Q1,Merchant Payments,1247205,1489604137.2090888,14
2177,Manipur,2022,Q1,Financial Services,4878,6057615.527015026,14
2178,Manipur,2022,Q1,Others,15494,10435303.87979853,14
2179,Manipur,2022,Q2,Peer To Peer Payments,2843426,12704512238.809605,14
2180,Manipur,2022,Q2,Merchant Payments,1709547,1757831052.0706987,14
2181,Manipur,2022,Q2,Recharge & Bill Payments,1533778,448637966.718931,14
2182,Manipur,2022,Q2,Financial Services,4069,4753628.558008127,14
2183,Manipur,2022,Q2,Others,14812,7175748.992065379,14
2184,Manipur,2022,Q3,Peer To Peer Payments,3127266,12927705072.13747,14
2185,Manipur,2022,Q3,Merchant Payments,1829741,2010460357.0881667,14
2186,Manipur,2022,Q3,Recharge & Bill Payments,1379911,432182393.84038734,14
2187,Manipur,2022,Q3,Financial Services,4524,4671353.405444902,14
2188,Manipur,2022,Q3,Others,11300,6411090.828254536,14
2189,Manipur,2022,Q4,Peer To Peer Payments,3259645,13133729481.472116,14
2190,Manipur,2022,Q4,Merchant Payments,1828984,2074698993.4220653,14
2191,Manipur,2022,Q4,Recharge & Bill Payments,1325391,406031254.0798015,14
2192,Manipur,2022,Q4,Financial Services,4691,5754919.963910458,14
2193,Manipur,2022,Q4,Others,9959,5742049.403589871,14
2194,Meghalaya,2018,Q1,Recharge & Bill Payments,31857,6028476.149090356,17
2195,Meghalaya,2018,Q1,Peer To Peer Payments,13274,55943496.51588632,17
2196,Meghalaya,2018,Q1,Merchant Payments,1605,2395888.4397623385,17
2197,Meghalaya,2018,Q1,Financial Services,532,144318.2545571151,17
2198,Meghalaya,2018,Q1,Others,2303,1738080.43060439,17
2199,Meghalaya,2018,Q2,Recharge & Bill Payments,42625,9657896.164724296,17
2200,Meghalaya,2018,Q2,Peer To Peer Payments,19894,101140464.66239844,17
2201,Meghalaya,2018,Q2,Merchant Payments,2929,3663446.436220131,17
2202,Meghalaya,2018,Q2,Financial Services,592,580648.3434132106,17
2203,Meghalaya,2018,Q2,Others,1817,1962212.2350756056,17
2204,Meghalaya,2018,Q3,Recharge & Bill Payments,60625,14231601.453371253,17
2205,Meghalaya,2018,Q3,Peer To Peer Payments,40832,187460582.05754715,17
2206,Meghalaya,2018,Q3,Merchant Payments,5802,5458930.689379572,17
2207,Meghalaya,2018,Q3,Financial Services,748,552674.5783359876,17
2208,Meghalaya,2018,Q3,Others,2283,2149872.755760235,17
2209,Meghalaya,2018,Q4,Recharge & Bill Payments,82962,18100891.637344178,17
2210,Meghalaya,2018,Q4,Peer To Peer Payments,58952,301941442.7059927,17
2211,Meghalaya,2018,Q4,Merchant Payments,15768,14434314.193342488,17
2212,Meghalaya,2018,Q4,Financial Services,763,190875.1884897996,17
2213,Meghalaya,2018,Q4,Others,2687,2918155.279504664,17
2214,Meghalaya,2019,Q1,Recharge & Bill Payments,98817,23006751.795504905,17
2215,Meghalaya,2019,Q1,Peer To Peer Payments,90694,358932132.1046898,17
2216,Meghalaya,2019,Q1,Merchant Payments,16073,14297275.230527855,17
2217,Meghalaya,2019,Q1,Financial Services,659,62335.064750311045,17
2218,Meghalaya,2019,Q1,Others,2498,2738667.957962149,17
2219,Meghalaya,2019,Q2,Recharge & Bill Payments,108812,27248605.42923336,17
2220,Meghalaya,2019,Q2,Peer To Peer Payments,97407,446537199.1735684,17
2221,Meghalaya,2019,Q2,Merchant Payments,22588,15600927.006629135,17
2222,Meghalaya,2019,Q2,Financial Services,460,106800.75308155928,17
2223,Meghalaya,2019,Q2,Others,3019,3437756.744766518,17
2224,Meghalaya,2019,Q3,Recharge & Bill Payments,155949,38916251.42165714,17
2225,Meghalaya,2019,Q3,Peer To Peer Payments,116168,546221812.6889315,17
2226,Meghalaya,2019,Q3,Merchant Payments,31201,23461321.889810227,17
2227,Meghalaya,2019,Q3,Financial Services,421,584192.9488108774,17
2228,Meghalaya,2019,Q3,Others,2811,3035023.204323471,17
2229,Meghalaya,2019,Q4,Recharge & Bill Payments,175084,43611775.02621875,17
2230,Meghalaya,2019,Q4,Peer To Peer Payments,163734,670870023.4297696,17
2231,Meghalaya,2019,Q4,Merchant Payments,24430,25344714.50557894,17
2232,Meghalaya,2019,Q4,Financial Services,382,124511.63613216748,17
2233,Meghalaya,2019,Q4,Others,2351,2485447.192519395,17
2234,Meghalaya,2020,Q1,Recharge & Bill Payments,226214,59666071.21530793,17
2235,Meghalaya,2020,Q1,Peer To Peer Payments,216022,1013733312.3935764,17
2236,Meghalaya,2020,Q1,Merchant Payments,57245,44125206.34755945,17
2237,Meghalaya,2020,Q1,Financial Services,473,402779.89033132966,17
2238,Meghalaya,2020,Q1,Others,2329,2207471.061039081,17
2239,Meghalaya,2020,Q2,Recharge & Bill Payments,382662,100570200.25271696,17
2240,Meghalaya,2020,Q2,Peer To Peer Payments,202270,998750895.9111592,17
2241,Meghalaya,2020,Q2,Merchant Payments,46014,48980521.41595118,17
2242,Meghalaya,2020,Q2,Financial Services,1186,2944583.114737345,17
2243,Meghalaya,2020,Q2,Others,3263,2488953.643832149,17
2244,Meghalaya,2020,Q3,Recharge & Bill Payments,342484,97662913.13408674,17
2245,Meghalaya,2020,Q3,Peer To Peer Payments,194448,1065012681.7126106,17
2246,Meghalaya,2020,Q3,Merchant Payments,55595,67511647.1349487,17
2247,Meghalaya,2020,Q3,Financial Services,1587,4049966.8133478058,17
2248,Meghalaya,2020,Q3,Others,3465,2821792.5880408054,17
2249,Meghalaya,2020,Q4,Recharge & Bill Payments,350006,102794647.7641504,17
2250,Meghalaya,2020,Q4,Peer To Peer Payments,286252,1579858348.0670545,17
2251,Meghalaya,2020,Q4,Merchant Payments,111471,115136797.58942305,17
2252,Meghalaya,2020,Q4,Financial Services,1809,2774557.112070617,17
2253,Meghalaya,2020,Q4,Others,4470,3678221.666272167,17
2254,Meghalaya,2021,Q1,Peer To Peer Payments,326993,1794745857.318895,17
2255,Meghalaya,2021,Q1,Recharge & Bill Payments,306634,106098525.65614726,17
2256,Meghalaya,2021,Q1,Merchant Payments,108805,147747773.01896822,17
2257,Meghalaya,2021,Q1,Financial Services,1777,3981898.045775197,17
2258,Meghalaya,2021,Q1,Others,3437,2941223.950049905,17
2259,Meghalaya,2021,Q2,Recharge & Bill Payments,389959,129031455.7077258,17
2260,Meghalaya,2021,Q2,Peer To Peer Payments,366411,1885041503.797047,17
2261,Meghalaya,2021,Q2,Merchant Payments,147406,173894963.00439677,17
2262,Meghalaya,2021,Q2,Financial Services,1766,2306496.854595862,17
2263,Meghalaya,2021,Q2,Others,4052,3342835.526834045,17
2264,Meghalaya,2021,Q3,Peer To Peer Payments,473274,2348008593.21644,17
2265,Meghalaya,2021,Q3,Recharge & Bill Payments,418429,144363692.75220004,17
2266,Meghalaya,2021,Q3,Merchant Payments,199427,270311210.8907223,17
2267,Meghalaya,2021,Q3,Financial Services,1556,2379067.1150075165,17
2268,Meghalaya,2021,Q3,Others,5045,3937887.553600684,17
2269,Meghalaya,2021,Q4,Peer To Peer Payments,669693,3233210261.728197,17
2270,Meghalaya,2021,Q4,Recharge & Bill Payments,447310,165277548.45940137,17
2271,Meghalaya,2021,Q4,Merchant Payments,314445,442464385.0377933,17
2272,Meghalaya,2021,Q4,Financial Services,1989,2464327.924231136,17
2273,Meghalaya,2021,Q4,Others,6756,5348877.036531466,17
2274,Meghalaya,2022,Q1,Peer To Peer Payments,801009,3899172008.700116,17
2275,Meghalaya,2022,Q1,Recharge & Bill Payments,459530,192026788.60457045,17
2276,Meghalaya,2022,Q1,Merchant Payments,405859,563004043.9315958,17
2277,Meghalaya,2022,Q1,Financial Services,2134,3019251.8598936894,17
2278,Meghalaya,2022,Q1,Others,6218,5116238.235718384,17
2279,Meghalaya,2022,Q2,Peer To Peer Payments,977816,4359000096.157877,17
2280,Meghalaya,2022,Q2,Merchant Payments,591364,714995836.5962032,17
2281,Meghalaya,2022,Q2,Recharge & Bill Payments,467745,200896879.6910393,17
2282,Meghalaya,2022,Q2,Financial Services,1880,2406087.095158501,17
2283,Meghalaya,2022,Q2,Others,5844,4192522.344518611,17
2284,Meghalaya,2022,Q3,Peer To Peer Payments,2050942,7796315453.507147,17
2285,Meghalaya,2022,Q3,Merchant Payments,1486098,1468318733.1353962,17
2286,Meghalaya,2022,Q3,Recharge & Bill Payments,810017,330230375.9276109,17
2287,Meghalaya,2022,Q3,Financial Services,3504,3106775.38571138,17
